Sequence Name,Predicted Haplogroup,N,Nph,Nph_tot,Nph_exp,P_Hg
Contig.1,B4a1a1a11a,292,36,49,49,73.469
Contig.1,H1e1a7,292,39,48,48,81.250
Contig.1,H1e1a4,292,39,50,50,78.000
Contig.1,K1a3a1b,292,36,54,54,66.667
Contig.1,H1e1a2,292,39,48,48,81.250
Contig.1,H1e1a3,292,39,48,48,81.250
Contig.1,H1e1a1,292,39,51,51,76.471
Contig.1,R30a,292,38,44,44,86.364
Contig.1,H1ci,292,39,47,47,82.979
Contig.1,R30b,292,38,40,40,95.000
Contig.1,N2,292,37,41,41,90.244
Contig.1,H1e1a8,292,37,46,46,80.435
Contig.1,H1aj,292,39,45,45,86.667
Contig.1,H1ak,292,39,45,45,86.667
Contig.1,H1ah,292,39,46,46,84.783
Contig.1,H1ai,292,39,45,45,86.667
Contig.1,H1an,292,38,44,44,86.364
Contig.1,N1a1,292,35,42,42,83.333
Contig.1,N1a2,292,36,51,51,70.588
Contig.1,H1am,292,39,45,45,86.667
Contig.1,H1ab,292,38,44,44,86.364
Contig.1,H1ac,292,38,44,44,86.364
Contig.1,T2n,292,54,54,54,100.000
Contig.1,H1aa,292,38,44,44,86.364
Contig.1,H1af,292,39,45,45,86.667
Contig.1,H1ag,292,39,45,45,86.667
Contig.1,A2f1a,292,35,55,55,63.636
Contig.1,H1ae,292,39,45,45,86.667
Contig.1,H1az,292,39,45,45,86.667
Contig.1,U5a1b_16362,292,38,52,52,73.077
Contig.1,H1ax,292,39,47,47,82.979
Contig.1,R0b,292,39,54,54,72.222
Contig.1,M2a1a2a1a,292,30,54,54,55.556
Contig.1,R1b1,292,37,50,50,74.000
Contig.1,H2a1e1b,292,38,50,50,76.000
Contig.1,H1cj,292,38,47,47,80.851
Contig.1,H1ar,292,39,46,46,84.783
Contig.1,H1as,292,39,45,45,86.667
Contig.1,H1ap,292,39,45,45,86.667
Contig.1,N7,292,35,41,41,85.366
Contig.1,H1av,292,39,45,45,86.667
Contig.1,M27a,292,31,51,51,60.784
Contig.1,M27b,292,31,54,54,57.407
Contig.1,M27c,292,32,49,49,65.306
Contig.1,M9a5,292,32,46,46,69.565
Contig.1,X2l,292,33,42,42,78.571
Contig.1,X2o,292,33,43,43,76.744
Contig.1,L3'4'6,292,25,27,27,92.593
Contig.1,M9a1,292,32,44,44,72.727
Contig.1,D4h2,292,32,50,50,64.000
Contig.1,X2k,292,33,40,40,82.500
Contig.1,X2j,292,33,48,48,68.750
Contig.1,X2e,292,33,41,41,80.488
Contig.1,X2d,292,33,41,41,80.488
Contig.1,H1bf,292,39,46,46,84.783
Contig.1,X2f,292,33,40,40,82.500
Contig.1,X2a,292,33,45,45,73.333
Contig.1,J2a2a1_16311!,292,38,55,55,69.091
Contig.1,X2c,292,33,42,42,78.571
Contig.1,X2b,292,33,43,43,76.744
Contig.1,M30c1a1,292,30,42,42,71.429
Contig.1,M71a1,292,33,46,46,71.739
Contig.1,H1an1,292,38,45,45,84.444
Contig.1,H1ck,292,39,46,46,84.783
Contig.1,T2a3,292,53,55,55,96.364
Contig.1,H1an2,292,39,46,46,84.783
Contig.1,C1d1b,292,30,52,52,57.692
Contig.1,C1d1c,292,31,54,54,57.407
Contig.1,D6c,292,30,44,44,68.182
Contig.1,C1d1a,292,31,53,53,58.491
Contig.1,B4b1a2b2,292,36,50,50,72.000
Contig.1,X2p,292,33,40,40,82.500
Contig.1,C1d1d,292,31,53,53,58.491
Contig.1,B4b1a2b1,292,37,51,51,72.549
Contig.1,H5a_152!,292,38,45,45,84.444
Contig.1,B4b1a2c,292,36,49,49,73.469
Contig.1,U4b1_146!,292,35,49,49,71.429
Contig.1,T2b2b1,292,56,59,59,94.915
Contig.1,D4b2b2c,292,32,50,50,64.000
Contig.1,D4b2b2b,292,34,52,52,65.385
Contig.1,D4b2b2a,292,33,50,50,66.000
Contig.1,L0d2b1a1a,292,6,52,52,11.538
Contig.1,Q1b,292,30,53,53,56.604
Contig.1,L0d1b1b1,292,3,41,41,7.317
Contig.1,M7a1a6a,292,32,50,50,64.000
Contig.1,U5a1a2a1a,292,38,56,56,67.857
Contig.1,D4j4a,292,33,46,46,71.739
Contig.1,H1a9,292,39,46,46,84.783
Contig.1,B5b2_204!,292,37,57,57,64.912
Contig.1,U5a1i1,292,38,55,55,69.091
Contig.1,M30d2,292,31,41,41,75.610
Contig.1,H1a2,292,39,45,45,86.667
Contig.1,H1a3,292,39,45,45,86.667
Contig.1,G3b,292,33,46,46,71.739
Contig.1,H1a1,292,39,46,46,84.783
Contig.1,H1a6,292,39,45,45,86.667
Contig.1,L0d1,292,2,30,30,6.667
Contig.1,L0d2,292,2,31,31,6.452
Contig.1,L0d3,292,1,39,39,2.564
Contig.1,L1b1a4a,292,10,45,45,22.222
Contig.1,U5b1c2a,292,36,52,52,69.231
Contig.1,N5a,292,35,52,52,67.308
Contig.1,U4d1a1a,292,37,56,56,66.071
Contig.1,U5b1c2b,292,36,53,53,67.925
Contig.1,M7b1a1_s0,292,31,51,51,60.784
Contig.1,U5a1c1a,292,37,52,52,71.154
Contig.1,H15b2,292,38,49,49,77.551
Contig.1,R7a1b1,292,36,55,55,65.455
Contig.1,I5b1,292,36,51,51,70.588
Contig.1,N21a,292,34,44,44,77.273
Contig.1,F1b1e,292,37,54,54,68.519
Contig.1,F1b1d,292,37,54,54,68.519
Contig.1,U5b1b1a1b,292,37,54,54,68.519
Contig.1,F1b1a,292,36,52,52,69.231
Contig.1,HV12b1,292,38,45,45,84.444
Contig.1,F1b1b,292,37,55,55,67.273
Contig.1,A2u2,292,34,49,49,69.388
Contig.1,B4a1a1w,292,36,47,47,76.596
Contig.1,H1ap1,292,37,44,44,84.091
Contig.1,N9b,292,36,41,41,87.805
Contig.1,M52a1a,292,32,45,45,71.111
Contig.1,M49d,292,32,43,43,74.419
Contig.1,U5a1b1a1,292,38,54,54,70.370
Contig.1,U5b2a_16192!,292,37,50,50,74.000
Contig.1,B4a1a2,292,36,48,48,75.000
Contig.1,B4a1a5,292,36,46,46,78.261
Contig.1,M49a,292,32,44,44,72.727
Contig.1,B4a1a7,292,36,47,47,76.596
Contig.1,M49c,292,32,41,41,78.049
Contig.1,H1au1,292,39,46,46,84.783
Contig.1,J2b1b1,292,41,55,55,74.545
Contig.1,L3b1a1,292,30,45,45,66.667
Contig.1,F1b1e1,292,37,56,56,66.071
Contig.1,L3b1a3,292,29,44,44,65.909
Contig.1,L3b1a2,292,30,45,45,66.667
Contig.1,H55_153,292,39,45,45,86.667
Contig.1,L3b1a4,292,30,46,46,65.217
Contig.1,L3b1a7,292,30,47,47,63.830
Contig.1,L3b1a6,292,29,46,46,63.043
Contig.1,L3b1a9,292,30,44,44,68.182
Contig.1,L3b1a8,292,30,45,45,66.667
Contig.1,H40b,292,38,46,46,82.609
Contig.1,HV4b,292,38,44,44,86.364
Contig.1,HV4c,292,37,43,43,86.047
Contig.1,HV4a,292,38,43,43,88.372
Contig.1,P2,292,39,45,45,86.667
Contig.1,P3,292,39,45,45,86.667
Contig.1,K1b2a1a,292,34,52,52,65.385
Contig.1,P1,292,39,45,45,86.667
Contig.1,D4c1a1,292,35,53,53,66.038
Contig.1,P7,292,37,51,51,72.549
Contig.1,P4,292,38,40,40,95.000
Contig.1,P5,292,38,47,47,80.851
Contig.1,U6d1,292,37,49,49,75.510
Contig.1,B2c2a,292,36,53,53,67.925
Contig.1,B2c2b,292,35,53,53,66.038
Contig.1,P9,292,39,41,41,95.122
Contig.1,U5b2b3b,292,38,58,58,65.517
Contig.1,H1cg,292,38,44,44,86.364
Contig.1,U5b2b3a,292,38,60,60,63.333
Contig.1,M51b1,292,30,46,46,65.217
Contig.1,S,292,36,37,37,97.297
Contig.1,B2e,292,37,51,51,72.549
Contig.1,X2e1a,292,33,42,42,78.571
Contig.1,H1c3a,292,38,48,48,79.167
Contig.1,H1c3b,292,38,47,47,80.851
Contig.1,X2e1b,292,34,41,41,82.927
Contig.1,W1c1,292,36,56,56,64.286
Contig.1,A16,292,35,50,50,70.000
Contig.1,A11a,292,35,48,48,72.917
Contig.1,L0a1b1a,292,4,42,42,9.524
Contig.1,L0a1b2a,292,3,43,43,6.977
Contig.1,HV5b,292,37,42,42,88.095
Contig.1,D4e1a2a,292,33,54,54,61.111
Contig.1,R8a1a2a,292,38,54,54,70.370
Contig.1,L3x1,292,31,42,42,73.810
Contig.1,H1af1a,292,39,47,47,82.979
Contig.1,M38b,292,29,47,47,61.702
Contig.1,D2a2,292,32,50,50,64.000
Contig.1,M38d,292,32,50,50,64.000
Contig.1,M38e,292,31,49,49,63.265
Contig.1,H1e2b,292,39,47,47,82.979
Contig.1,L0k1a1d,292,2,48,48,4.167
Contig.1,B2a2,292,37,52,52,71.154
Contig.1,M1a1b2,292,29,47,47,61.702
Contig.1,HV22,292,36,41,41,87.805
Contig.1,L0k1a1c,292,2,48,48,4.167
Contig.1,U4b1b1,292,35,51,51,68.627
Contig.1,M31b2,292,31,46,46,67.391
Contig.1,H1af1b,292,38,45,45,84.444
Contig.1,U4b1b2,292,35,53,53,66.038
Contig.1,U4a2a1,292,37,51,51,72.549
Contig.1,K1a4a1,292,36,54,54,66.667
Contig.1,P1d,292,39,46,46,84.783
Contig.1,T2b19,292,57,58,58,98.276
Contig.1,T2b16,292,57,59,59,96.610
Contig.1,T2b17,292,57,58,58,98.276
Contig.1,L2a1b2,292,21,39,39,53.846
Contig.1,L2a1b3,292,21,41,41,51.220
Contig.1,T2b13,292,57,58,58,98.276
Contig.1,T2b11,292,57,59,59,96.610
Contig.1,B2a1,292,37,52,52,71.154
Contig.1,G1c1,292,33,50,50,66.000
Contig.1,L1c3b1a,292,11,53,53,20.755
Contig.1,F1e3,292,38,51,51,74.510
Contig.1,D4e2c,292,33,46,46,71.739
Contig.1,M33a1a,292,32,45,45,71.111
Contig.1,I5a2a,292,35,58,58,60.345
Contig.1,M33a1b,292,31,45,45,68.889
Contig.1,D5b3a,292,32,52,52,61.538
Contig.1,U5b2b1a,292,38,56,56,67.857
Contig.1,D5a2a,292,31,50,50,62.000
Contig.1,H54,292,38,44,44,86.364
Contig.1,K1b1_s8,292,36,53,53,67.925
Contig.1,D5a2b,292,31,50,50,62.000
Contig.1,V27,292,38,46,46,82.609
Contig.1,V26,292,38,46,46,82.609
Contig.1,V25,292,38,46,46,82.609
Contig.1,V24,292,38,46,46,82.609
Contig.1,L2a1,292,22,38,38,57.895
Contig.1,V28,292,38,46,46,82.609
Contig.1,M17c1,292,33,43,43,76.744
Contig.1,B2b,292,37,50,50,74.000
Contig.1,D4e1a2,292,33,51,51,64.706
Contig.1,U5a1d2a,292,36,53,53,67.925
Contig.1,M71b,292,33,47,47,70.213
Contig.1,R7b1a1,292,34,55,55,61.818
Contig.1,U5a1d2b,292,39,57,57,68.421
Contig.1,M21b_210,292,32,42,42,76.190
Contig.1,L1b,292,10,36,36,27.778
Contig.1,A19,292,34,45,45,75.556
Contig.1,K1a29a,292,36,53,53,67.925
Contig.1,M9a,292,32,43,43,74.419
Contig.1,H27f,292,37,44,44,84.091
Contig.1,H27e,292,37,43,43,86.047
Contig.1,M27a1,292,31,54,54,57.407
Contig.1,A2_s_16111!,292,34,46,46,73.913
Contig.1,J2b1a1a,292,38,51,51,74.510
Contig.1,H1_16311!,292,38,43,43,88.372
Contig.1,H8c2,292,36,48,48,75.000
Contig.1,L2a1m,292,21,39,39,53.846
Contig.1,R2d,292,39,50,50,78.000
Contig.1,T1a1l,292,49,54,54,90.741
Contig.1,H52,292,37,43,43,86.047
Contig.1,M5a'd,292,33,40,40,82.500
Contig.1,B2a,292,37,51,51,72.549
Contig.1,D4e2a,292,33,46,46,71.739
Contig.1,L2a1o,292,21,39,39,53.846
Contig.1,M71a,292,33,42,42,78.571
Contig.1,D1d,292,33,47,47,70.213
Contig.1,D1e,292,32,46,46,69.565
Contig.1,D1f,292,33,46,46,71.739
Contig.1,M7c1c3b,292,31,48,48,64.583
Contig.1,H1am1,292,39,46,46,84.783
Contig.1,D1a,292,33,46,46,71.739
Contig.1,D1b,292,33,49,49,67.347
Contig.1,D1c,292,33,47,47,70.213
Contig.1,L2a1i,292,21,39,39,53.846
Contig.1,D1n,292,33,46,46,71.739
Contig.1,D1h,292,33,47,47,70.213
Contig.1,L0d1b2a,292,3,41,41,7.317
Contig.1,L0d1b2b,292,3,36,36,8.333
Contig.1,M7c1c3d,292,31,50,50,62.000
Contig.1,B2i2b,292,37,54,54,68.519
Contig.1,X2c1e,292,33,45,45,73.333
Contig.1,M72a,292,33,44,44,75.000
Contig.1,L0d2c1a,292,2,47,47,4.255
Contig.1,L2a1k,292,21,41,41,51.220
Contig.1,L3h1b1a,292,30,45,45,66.667
Contig.1,H1ae1,292,39,46,46,84.783
Contig.1,M91,292,32,43,43,74.419
Contig.1,U8a1a,292,38,53,53,71.698
Contig.1,M7c1c3f,292,31,49,49,63.265
Contig.1,M2a2,292,31,50,50,62.000
Contig.1,M2a3,292,31,48,48,64.583
Contig.1,U6a2b1,292,36,49,49,73.469
Contig.1,M2a1,292,32,52,52,61.538
Contig.1,V2c,292,37,45,45,82.222
Contig.1,J1c15b,292,41,55,55,74.545
Contig.1,V2a,292,37,45,45,82.222
Contig.1,V1a,292,38,47,47,80.851
Contig.1,H4a1a4b,292,37,52,52,71.154
Contig.1,H31a,292,36,44,44,81.818
Contig.1,H31b,292,36,44,44,81.818
Contig.1,L2a1d,292,22,43,43,51.163
Contig.1,M7b1a1a1a,292,30,53,53,56.604
Contig.1,M31a2,292,32,52,52,61.538
Contig.1,U5a1b1d_16093,292,38,54,54,70.370
Contig.1,U5b2b1a2,292,38,58,58,65.517
Contig.1,M74b2,292,31,48,48,64.583
Contig.1,M74b1,292,30,47,47,63.830
Contig.1,U5b2b1a1,292,38,57,57,66.667
Contig.1,M73,292,31,42,42,73.810
Contig.1,M72,292,33,43,43,76.744
Contig.1,M71,292,32,40,40,80.000
Contig.1,M70,292,32,47,47,68.085
Contig.1,M77,292,29,46,46,63.043
Contig.1,M76,292,31,43,43,72.093
Contig.1,K1a1a2,292,35,51,51,68.627
Contig.1,J1c2q1,292,42,53,53,79.245
Contig.1,B2a5,292,36,54,54,66.667
Contig.1,W5a1,292,36,56,56,64.286
Contig.1,M79,292,30,47,47,63.830
Contig.1,H10_s,292,38,44,44,86.364
Contig.1,U5a1c,292,38,51,51,74.510
Contig.1,H3v1,292,39,49,49,79.592
Contig.1,H3v2,292,38,48,48,79.167
Contig.1,L6a,292,24,49,49,48.980
Contig.1,F1b1a2,292,36,53,53,67.925
Contig.1,L6b,292,24,48,48,50.000
Contig.1,I2a1a,292,33,53,53,62.264
Contig.1,H27_16093,292,37,43,43,86.047
Contig.1,J2a1a2a,292,39,56,56,69.643
Contig.1,A2k1,292,34,49,49,69.388
Contig.1,J1c3k,292,42,51,51,82.353
Contig.1,B4b1b,292,36,52,52,69.231
Contig.1,L1c1,292,10,37,37,27.027
Contig.1,L1c2,292,10,48,48,20.833
Contig.1,L1c3,292,11,36,36,30.556
Contig.1,L1c4,292,9,44,44,20.455
Contig.1,J1c3h,292,42,51,51,82.353
Contig.1,L1c6,292,11,37,37,29.730
Contig.1,R31b,292,38,59,59,64.407
Contig.1,G2a1d2a,292,31,51,51,60.784
Contig.1,U5a1f,292,38,51,51,74.510
Contig.1,L0d1c1a1a2,292,3,47,47,6.383
Contig.1,J1c1g1,292,42,53,53,79.245
Contig.1,L3f1b_16292,292,31,47,47,65.957
Contig.1,K1a4b1,292,35,55,55,63.636
Contig.1,M9a1b_150,292,31,46,46,67.391
Contig.1,F3b1a,292,36,56,56,64.286
Contig.1,J2a1a2a1a,292,39,58,58,67.241
Contig.1,N9a4b1,292,36,49,49,73.469
Contig.1,J1c3g,292,42,51,51,82.353
Contig.1,D4l1,292,33,46,46,71.739
Contig.1,D4l2,292,33,48,48,68.750
Contig.1,U5b3a1b,292,39,54,54,72.222
Contig.1,B4a1a1a21,292,37,48,48,77.083
Contig.1,L2e1,292,23,57,57,40.351
Contig.1,R0a2f1,292,40,55,55,72.727
Contig.1,M36a,292,31,45,45,68.889
Contig.1,U3b2a,292,39,53,53,73.585
Contig.1,F1c1a1a,292,38,54,54,70.370
Contig.1,U3b2c,292,38,52,52,73.077
Contig.1,H63,292,38,45,45,84.444
Contig.1,H3h7,292,37,45,45,82.222
Contig.1,H3h6,292,37,45,45,82.222
Contig.1,H3h5,292,38,45,45,84.444
Contig.1,H3h4,292,36,46,46,78.261
Contig.1,H3h3,292,37,45,45,82.222
Contig.1,H3h2,292,37,45,45,82.222
Contig.1,H3h1,292,37,45,45,82.222
Contig.1,J1c3c,292,42,52,52,80.769
Contig.1,M7c,292,31,42,42,73.810
Contig.1,M7b,292,32,41,41,78.049
Contig.1,M7a,292,32,45,45,71.111
Contig.1,L3b1a_152!,292,29,43,43,67.442
Contig.1,U4b2a,292,37,52,52,71.154
Contig.1,U2b2,292,37,57,57,64.912
Contig.1,M7c1b1,292,31,46,46,67.391
Contig.1,M7c1b2,292,31,47,47,65.957
Contig.1,R0a3,292,40,49,49,81.633
Contig.1,R30a1a,292,38,48,48,79.167
Contig.1,L0k1a1b,292,2,48,48,4.167
Contig.1,H10a1a1,292,39,48,48,81.250
Contig.1,A5b1c1,292,36,52,52,69.231
Contig.1,A2af1b,292,34,54,54,62.963
Contig.1,U5a1d2,292,38,52,52,73.077
Contig.1,L3e5a1a,292,32,44,44,72.727
Contig.1,R6_16129!,292,37,39,39,94.872
Contig.1,M9a1b2,292,31,47,47,65.957
Contig.1,J1d3a,292,40,50,50,80.000
Contig.1,L0d2a1b,292,3,45,45,6.667
Contig.1,N1'5,292,36,37,37,97.297
Contig.1,M39b,292,32,45,45,71.111
Contig.1,J1c8,292,42,49,49,85.714
Contig.1,J1c9,292,42,50,50,84.000
Contig.1,D4j7a,292,33,49,49,67.347
Contig.1,C1c1a,292,32,53,53,60.377
Contig.1,J1c4,292,42,51,51,82.353
Contig.1,J1c5,292,42,50,50,84.000
Contig.1,J1c2,292,42,50,50,84.000
Contig.1,B4c1b1a,292,38,60,60,63.333
Contig.1,H3h2a,292,37,46,46,80.435
Contig.1,L0d1b2b2c2,292,4,43,43,9.302
Contig.1,L3e2b1a1,292,32,41,41,78.049
Contig.1,D4_195!,292,32,42,42,76.190
Contig.1,U5b2a3,292,37,52,52,71.154
Contig.1,H1bc,292,38,44,44,86.364
Contig.1,T2a1b2a,292,54,59,59,91.525
Contig.1,C4a2c2,292,31,58,58,53.448
Contig.1,J2b1c1,292,40,53,53,75.472
Contig.1,X3a,292,33,44,44,75.000
Contig.1,K1a4a1b2,292,36,55,55,65.455
Contig.1,K1a4a1b1,292,36,56,56,64.286
Contig.1,H1c22,292,40,46,46,86.957
Contig.1,R30a1c,292,38,53,53,71.698
Contig.1,H7g,292,38,45,45,84.444
Contig.1,M36d,292,32,41,41,78.049
Contig.1,M11b1,292,32,50,50,64.000
Contig.1,HV_73!,292,38,40,40,95.000
Contig.1,W5b1a,292,36,60,60,60.000
Contig.1,U5b2a2,292,37,53,53,69.811
Contig.1,D4g2a1a,292,33,52,52,63.462
Contig.1,M7a1a1a,292,32,51,51,62.745
Contig.1,D4g2a1c,292,33,50,50,66.000
Contig.1,U3b1a1,292,37,56,56,66.071
Contig.1,J2a1a1d,292,39,56,56,69.643
Contig.1,J1c1a,292,42,54,54,77.778
Contig.1,L2a4a,292,21,47,47,44.681
Contig.1,K2a1a,292,36,54,54,66.667
Contig.1,M12a,292,32,48,48,66.667
Contig.1,M12b,292,31,47,47,65.957
Contig.1,G2a'c,292,33,45,45,73.333
Contig.1,C5c1a,292,31,56,56,55.357
Contig.1,L0d1a1b1,292,4,43,43,9.302
Contig.1,H59a,292,38,45,45,84.444
Contig.1,J1b1b1b,292,42,56,56,75.000
Contig.1,D4j5a,292,34,48,48,70.833
Contig.1,A6b,292,34,50,50,68.000
Contig.1,J1b1b1a,292,42,57,57,73.684
Contig.1,K1a4h1,292,36,54,54,66.667
Contig.1,L0d1'2,292,2,25,25,8.000
Contig.1,M33b,292,32,44,44,72.727
Contig.1,U1a1a3,292,35,57,57,61.404
Contig.1,H1bn,292,39,45,45,86.667
Contig.1,H6a1b2d,292,39,51,51,76.471
Contig.1,Y2a,292,37,48,48,77.083
Contig.1,Y2b,292,37,48,48,77.083
Contig.1,B4d3a,292,37,50,50,74.000
Contig.1,H6b1,292,37,47,47,78.723
Contig.1,H6b2,292,38,48,48,79.167
Contig.1,U1a,292,37,49,49,75.510
Contig.1,U3a3,292,37,54,54,68.519
Contig.1,M7a2a2,292,31,48,48,64.583
Contig.1,M7a2a3,292,31,48,48,64.583
Contig.1,L0d2a1,292,2,42,42,4.762
Contig.1,T,292,52,52,52,100.000
Contig.1,U6a,292,37,45,45,82.222
Contig.1,L0d1b2b2c1,292,4,41,41,9.756
Contig.1,M11a1,292,32,50,50,64.000
Contig.1,U3a1,292,39,54,54,72.222
Contig.1,M11a2,292,31,49,49,63.265
Contig.1,L2a1_16189!,292,21,37,37,56.757
Contig.1,Y1a1,292,36,44,44,81.818
Contig.1,H1v1b,292,39,47,47,82.979
Contig.1,H1v1a,292,39,47,47,82.979
Contig.1,H6a1a10,292,38,50,50,76.000
Contig.1,Y2a1a,292,37,51,51,72.549
Contig.1,M38_195!,292,31,41,41,75.610
Contig.1,H1au,292,39,45,45,86.667
Contig.1,B4,292,37,39,39,94.872
Contig.1,B5,292,37,41,41,90.244
Contig.1,B6,292,37,42,42,88.095
Contig.1,U5b2b3a1a,292,38,62,62,61.290
Contig.1,M52a1b1,292,33,52,52,63.462
Contig.1,H5m,292,38,45,45,84.444
Contig.1,B5b,292,37,52,52,71.154
Contig.1,H1aa1,292,37,43,43,86.047
Contig.1,B4a1a1g,292,36,47,47,76.596
Contig.1,B5a,292,37,45,45,82.222
Contig.1,HV1b,292,38,45,45,84.444
Contig.1,H3ak,292,38,47,47,80.851
Contig.1,L3b1a5,292,30,45,45,66.667
Contig.1,T2a1a5,292,55,59,59,93.220
Contig.1,T2b,292,57,57,57,100.000
Contig.1,J1d1b1,292,41,53,53,77.358
Contig.1,U9,292,37,47,47,78.723
Contig.1,U8,292,38,43,43,88.372
Contig.1,C5_16093,292,31,50,50,62.000
Contig.1,H16b,292,38,45,45,84.444
Contig.1,U5,292,38,43,43,88.372
Contig.1,X2b13,292,33,46,46,71.739
Contig.1,U7,292,37,50,50,74.000
Contig.1,X2b11,292,33,46,46,71.739
Contig.1,U1,292,38,48,48,79.167
Contig.1,M62,292,33,49,49,67.347
Contig.1,U3,292,38,46,46,82.609
Contig.1,H1bb,292,38,44,44,86.364
Contig.1,H1c4a,292,39,47,47,82.979
Contig.1,L0k2a1a,292,3,51,51,5.882
Contig.1,T2f2,292,52,56,56,92.857
Contig.1,H1c4b,292,39,47,47,82.979
Contig.1,M1a1b1b1,292,29,49,49,59.184
Contig.1,H1q3,292,39,48,48,81.250
Contig.1,H1f1a,292,38,48,48,79.167
Contig.1,T2f7,292,53,56,56,94.643
Contig.1,T2f8,292,53,56,56,94.643
Contig.1,T2a1a1,292,55,59,59,93.220
Contig.1,F1e1a,292,38,57,57,66.667
Contig.1,J2a,292,39,48,48,81.250
Contig.1,D5a2a_16092,292,31,51,51,60.784
Contig.1,V15a,292,38,47,47,80.851
Contig.1,R14,292,37,56,56,66.071
Contig.1,M33_16362,292,32,39,39,82.051
Contig.1,R12,292,37,56,56,66.071
Contig.1,J2a2a1a1,292,38,57,57,66.667
Contig.1,X2a'j,292,33,41,41,80.488
Contig.1,M39c,292,32,48,48,66.667
Contig.1,D4b2a1,292,33,51,51,64.706
Contig.1,M39a,292,32,48,48,66.667
Contig.1,M67,292,31,50,50,62.000
Contig.1,L2b'c'd,292,22,32,32,68.750
Contig.1,M50a1,292,31,53,53,58.491
Contig.1,M50a2,292,31,47,47,65.957
Contig.1,U4b2a1a,292,36,53,53,67.925
Contig.1,U5a2_16362,292,38,50,50,76.000
Contig.1,L3i1,292,33,40,40,82.500
Contig.1,L3i2,292,30,40,40,75.000
Contig.1,J1c2e2,292,42,53,53,79.245
Contig.1,K2a5a1,292,36,54,54,66.667
Contig.1,H1e1a_16278!,292,38,46,46,82.609
Contig.1,M69,292,32,39,39,82.051
Contig.1,F1a1a1,292,38,56,56,67.857
Contig.1,V3a,292,38,47,47,80.851
Contig.1,Y1a2,292,35,43,43,81.395
Contig.1,H5q,292,39,47,47,82.979
Contig.1,G2a1b,292,31,51,51,60.784
Contig.1,G2a1c,292,31,48,48,64.583
Contig.1,U6a7a2a,292,36,54,54,66.667
Contig.1,N1a1a1a,292,35,51,51,68.627
Contig.1,N1a1b,292,35,47,47,74.468
Contig.1,G2a1g,292,32,49,49,65.306
Contig.1,G2a1d,292,31,49,49,63.265
Contig.1,G2a1e,292,32,49,49,65.306
Contig.1,M46a,292,29,49,49,59.184
Contig.1,G2a1h,292,31,48,48,64.583
Contig.1,H1bx,292,39,46,46,84.783
Contig.1,J1b5a,292,43,58,58,74.138
Contig.1,U5b2a5a,292,36,53,53,67.925
Contig.1,I5c1,292,35,52,52,67.308
Contig.1,T2a1a8,292,55,59,59,93.220
Contig.1,R8a1a1,292,38,49,49,77.551
Contig.1,C4b3a1,292,31,55,55,56.364
Contig.1,H67a,292,38,46,46,82.609
Contig.1,A11b,292,35,48,48,72.917
Contig.1,H2a2a1a,292,38,49,49,77.551
Contig.1,D5a3a1a,292,32,53,53,60.377
Contig.1,H1ao1,292,36,43,43,83.721
Contig.1,U4'9,292,37,43,43,86.047
Contig.1,T1a5a,292,51,58,58,87.931
Contig.1,U4a2,292,37,51,51,72.549
Contig.1,W1e1,292,36,54,54,66.667
Contig.1,A2o,292,34,47,47,72.340
Contig.1,M9a1a1c1b2,292,32,50,50,64.000
Contig.1,K2b1a4,292,36,57,57,63.158
Contig.1,M9a1a1c1b1,292,32,48,48,66.667
Contig.1,C7a1,292,30,51,51,58.824
Contig.1,A2v,292,34,48,48,70.833
Contig.1,C1d2a,292,31,54,54,57.407
Contig.1,C7a2,292,30,50,50,60.000
Contig.1,U4b1a1a1,292,37,57,57,64.912
Contig.1,T2i1,292,54,58,58,93.103
Contig.1,D5c1,292,30,48,48,62.500
Contig.1,D5c2,292,31,54,54,57.407
Contig.1,H1br,292,39,45,45,86.667
Contig.1,L2d_16129!,292,21,46,46,45.652
Contig.1,I2a3,292,33,52,52,63.462
Contig.1,N9a7,292,36,45,45,80.000
Contig.1,U5a1h,292,38,59,59,64.407
Contig.1,R1a,292,38,53,53,71.698
Contig.1,I2d,292,33,49,49,67.347
Contig.1,U,292,38,41,41,92.683
Contig.1,M28b1,292,30,53,53,56.604
Contig.1,L2a1b1,292,21,39,39,53.846
Contig.1,L3b1b1,292,29,45,45,64.444
Contig.1,R31a1,292,37,56,56,66.071
Contig.1,H_16129!,292,37,42,42,88.095
Contig.1,L2a1_143,292,22,39,39,56.410
Contig.1,U5a1b3a,292,38,54,54,70.370
Contig.1,T2b19b,292,57,60,60,95.000
Contig.1,H8_s5_152!,292,36,44,44,81.818
Contig.1,U5b2a1a_16311!,292,36,50,50,72.000
Contig.1,K1e1,292,35,56,56,62.500
Contig.1,H3b1b1a,292,39,50,50,78.000
Contig.1,R8a1a3,292,38,49,49,77.551
Contig.1,J1d1a1a,292,42,56,56,75.000
Contig.1,D4e2d,292,33,46,46,71.739
Contig.1,A21,292,35,45,45,77.778
Contig.1,B4a1a1b,292,36,48,48,75.000
Contig.1,U5b2a1a1d,292,36,52,52,69.231
Contig.1,T2c1a1,292,52,60,60,86.667
Contig.1,L0d1b1a,292,3,41,41,7.317
Contig.1,T2b2b,292,56,57,57,98.246
Contig.1,L0d1b1c,292,5,43,43,11.628
